domain,merchant_name,merchant_category,country_code,region,company_size,readiness_score,protocol_score,data_score,accessibility_score,checkout_score,business_model,ucp_status,acp_status,x402_status,mcp_status,ap2_status,nlweb_status,visa_vic_status,mastercard_status,ecommerce_platform,guest_checkout_available,has_captcha,supports_pix,supports_spei,supports_crypto,robots_allows_agents,robots_blocks_all_bots
qdrant.tech,Qdrant,saas,DE,europe,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
phonepe.com,PhonePe,fintech,IN,apac,sme,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
dataiku.com,Dataiku,saas,FR,europe,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
satispay.com,Satispay,fintech,IT,europe,mid-market,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
cabify.com,Cabify,other,ES,latam,sme,32,0,35,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
sendgrid.com,SendGrid,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
cohere.com,Cohere,saas,CA,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
falabella.com,Falabella,retail,CL,latam,sme,32,0,35,100,23,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
vtex.com,VTEX,saas,BR,latam,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
buk.cl,Buk,saas,CL,latam,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
crehana.com,Crehana,saas,PE,latam,sme,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
pismo.io,Pismo,fintech,BR,latam,mid-market,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
hotmart.com,Hotmart,marketplace,BR,latam,sme,32,0,35,100,23,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
verkkokauppa.com,Verkkokauppa,retail,FI,europe,sme,32,0,35,100,23,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
freshworks.com,Freshworks,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
easypaisa.com.pk,Easypaisa,fintech,PK,apac,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
renmoney.com,Renmoney,fintech,NG,africa,startup,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
ap.org,Associated Press,media,US,north_america,sme,32,0,35,100,23,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,true,false,false,false,false
zindigi.pk,Zindigi,fintech,PK,apac,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
netshoes.com.br,Netshoes,retail,BR,latam,sme,32,0,35,100,23,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
productboard.com,Productboard,saas,CZ,europe,sme,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
seon.io,SEON,fintech,HU,europe,startup,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
uipath.com,UiPath,saas,RO,europe,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
peloton.com,Peloton,retail,US,north_america,sme,32,0,35,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,true,false
recurly.com,Recurly,saas,US,north_america,sme,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
n26.com,N26,fintech,DE,europe,mid-market,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
quintoandar.com.br,QuintoAndar,other,BR,latam,sme,32,0,35,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
hubspot.com,HubSpot,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
cumplo.com,Cumplo,fintech,CL,latam,startup,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
bancointer.com.br,Banco Inter,fintech,BR,latam,mid-market,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
eluniversal.com.mx,El Universal,media,MX,latam,sme,32,0,35,100,23,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,true,false,false,false,false
bold.co,Bold,fintech,CO,latam,startup,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
monzo.com,Monzo,fintech,UK,europe,mid-market,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
monday.com,Monday.com,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
shopee.com,Shopee,marketplace,SG,apac,sme,32,0,35,100,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
habi.co,Habi,other,CO,latam,sme,32,0,35,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
betterfly.com,Betterfly,healthcare,CL,latam,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,true,false
tul.com.co,Tul,b2b,CO,latam,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
wix.com,Wix,saas,US,north_america,sme,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,wix,false,false,true,false,false,false,false
ikea.com,IKEA,retail,SE,europe,enterprise,32,0,35,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
auth0.com,Auth0,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
shein.com,Shein,retail,CN,apac,sme,32,0,25,100,40,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,true,true,false,false
skyfire.xyz,Skyfire,fintech,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
payman.ai,Payman AI,fintech,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
penneo.com,Penneo,saas,DK,europe,mid-market,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
daviplata.com,DaviPlata,fintech,CO,latam,startup,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
tiki.vn,Tiki,marketplace,VN,apac,sme,32,0,35,100,23,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
plin.pe,PLIN,fintech,PE,latam,startup,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
root.co.za,Root Insurance,fintech,ZA,africa,startup,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
jokr.com,JOKR,marketplace,MX,latam,sme,32,0,35,100,23,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,wix,false,false,true,false,false,false,false
gap.com,Gap,retail,US,north_america,sme,32,0,25,100,35,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,true,false,false
ramp.com,Ramp,fintech,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
gympass.com,Gympass,healthcare,BR,latam,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
telcel.com,Telcel,telecom,MX,latam,sme,32,0,35,100,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
resend.com,Resend,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
halan.com,Halan,fintech,EG,africa,startup,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
transfergo.com,TransferGo,fintech,LT,europe,mid-market,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
dub.co,Dub,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
stax.io,Stax Payments,fintech,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
rappicard.co,RappiCard,fintech,CO,latam,startup,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
loggi.com,Loggi,other,BR,latam,sme,32,0,35,100,23,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
zoom.us,Zoom,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
uline.com,Uline,b2b,US,north_america,sme,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
coupa.com,Coupa,b2b,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
mtn.com,MTN Group,other,ZA,africa,sme,32,0,35,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
matchesfashion.com,Matches Fashion,retail,GB,europe,sme,32,16,10,60,73,retail,platform_enabled,platform_enabled,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,shopify,true,true,true,false,false,false,false
microsoft.com,Microsoft,saas,US,north_america,sme,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
salesforce.com,Salesforce,saas,US,north_america,sme,32,0,35,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
madeiramadeira.com.br,MadeiraMadeira,retail,BR,latam,sme,32,0,35,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,true,false
worldremit.com,WorldRemit,fintech,GB,europe,mid-market,32,0,35,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
